Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
NA,Loyola Chicago,117,Bradley,"W, 68-63",68,NA,0.68,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 3,20210103,4,1,3,0,2021-01-03,686,B
NA,Loyola Chicago,117,Bradley,"W, 68-63",68,NA,0.68,Away,NA,NA,NA,NA,TRUE,Regular,2021,Mon Jan 4,20210104,5,1,3,1,2021-01-04,4251,B
NA,Loyola Chicago,129,Drake,"W, 71-65",68,NA,0.71,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 10,20210110,6,1,4,1,2021-01-10,4256,NA
NA,Loyola Chicago,129,Drake,"W, 71-65",68,NA,0.71,Away,NA,NA,NA,NA,TRUE,Regular,2021,Mon Jan 11,20210111,7,1,5,1,2021-01-11,4258,NA
NA,Loyola Chicago,84,Northern Iowa,"W, 74-67",70,NA,0.73,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,7,2,5,2,2021-01-16,4261,NA
NA,Loyola Chicago,84,Northern Iowa,"W, 74-67",70,NA,0.73,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 17,20210117,8,2,6,2,2021-01-17,4264,NA
NA,Loyola Chicago,159,Valparaiso,"W, 71-62",69,NA,0.78,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 20,20210120,9,2,7,2,2021-01-20,1693,NA
NA,Loyola Chicago,169,Missouri St.,"W, 73-64",69,NA,0.8,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,10,2,8,2,2021-01-30,1785,NA
NA,Loyola Chicago,169,Missouri St.,"W, 73-64",69,NA,0.8,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 31,20210131,10,3,8,2,2021-01-31,1796,NA
NA,Loyola Chicago,323,Evansville,"W, 74-53",66,NA,0.97,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,11,3,9,3,2021-02-06,4275,NA
NA,Loyola Chicago,323,Evansville,"W, 74-53",66,NA,0.97,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 7,20210207,12,3,10,3,2021-02-07,4278,NA
NA,Loyola Chicago,138,Indiana St.,"W, 72-65",69,NA,0.74,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,13,3,11,3,2021-02-13,4280,NA
NA,Loyola Chicago,138,Indiana St.,"W, 72-65",69,NA,0.74,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 14,20210214,14,3,12,3,2021-02-14,4282,NA
NA,Loyola Chicago,159,Valparaiso,"W, 73-60",69,NA,0.88,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 17,20210217,15,3,13,3,2021-02-17,4286,NA
NA,Loyola Chicago,188,Southern Illinois,"W, 73-59",68,NA,0.91,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 26,20210226,16,3,14,3,2021-02-26,4290,NA
NA,Loyola Chicago,188,Southern Illinois,"W, 73-59",68,NA,0.91,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,16,4,15,3,2021-02-27,4294,NA
147,Loyola Marymount,182,Southern Utah,"W, 85-83",74,0,NA,Home,1,0,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,1,0,0,0,2020-11-25,94,NA
151,Loyola Marymount,43,Minnesota,"L, 88-73",80,0,NA,Away,1,1,NA,NA,FALSE,Regular,2021,Sat Nov 28,20201128,1,1,0,0,2020-11-28,4053,A
150,Loyola Marymount,43,Minnesota,"L, 67-64",67,0,NA,Away,1,2,NA,NA,FALSE,Regular,2021,Mon Nov 30,20201130,1,2,0,0,2020-11-30,4054,A
138,Loyola Marymount,239,Long Beach St.,"W, 85-61",77,0,NA,Home,2,2,NA,NA,FALSE,Regular,2021,Fri Dec 4,20201204,2,2,0,0,2020-12-04,451,NA
NA,Loyola Marymount,131,UC Santa Barbara,"L, 71-69",70,NA,0.41,Away,NA,NA,NA,NA,FALSE,Regular,2021,Mon Dec 7,20201207,2,3,0,0,2020-12-07,640,NA
NA,Loyola Marymount,131,UC Santa Barbara,"W, 71-69",70,NA,0.58,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,3,3,0,0,2020-12-12,797,NA
NA,Loyola Marymount,147,UC Irvine,"W, 72-69",71,NA,0.63,Home,NA,NA,NA,NA,FALSE,Regular,2021,Thu Dec 17,20201217,4,3,0,0,2020-12-17,4197,NA
NA,Loyola Marymount,327,Cal Poly,"W, 80-65",73,NA,0.91,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 19,20201219,5,3,0,0,2020-12-19,4143,NA
NA,Loyola Marymount,113,Santa Clara,"L, 71-67",72,NA,0.36,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,5,4,0,1,2021-01-02,1356,B
NA,Loyola Marymount,296,Portland,"W, 76-69",73,NA,0.75,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 7,20210107,6,4,1,1,2021-01-07,1520,NA
NA,Loyola Marymount,75,San Francisco,"L, 74-71",72,NA,0.38,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,6,5,1,2,2021-01-09,1643,B
NA,Loyola Marymount,154,San Diego,"W, 74-70",73,NA,0.64,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 14,20210114,7,5,2,2,2021-01-14,1826,NA
NA,Loyola Marymount,134,Pacific,"L, 69-67",69,NA,0.43,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,7,6,3,2,2021-01-16,1998,NA
NA,Loyola Marymount,69,Saint Mary's,"L, 69-66",67,NA,0.37,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 21,20210121,7,7,3,3,2021-01-21,2155,B
NA,Loyola Marymount,113,Santa Clara,"W, 70-69",72,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,8,7,3,4,2021-01-23,2275,NA
NA,Loyola Marymount,154,San Diego,"L, 73-72",73,NA,0.48,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,8,8,4,4,2021-01-30,2638,NA
NA,Loyola Marymount,1,Gonzaga,"L, 90-68",75,NA,0.02,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 4,20210204,8,9,4,5,2021-02-04,2771,A
NA,Loyola Marymount,69,Saint Mary's,"L, 72-63",67,NA,0.23,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,9,9,4,6,2021-02-06,2952,B
NA,Loyola Marymount,95,Pepperdine,"L, 76-75",73,NA,0.47,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 11,20210211,9,10,5,6,2021-02-11,3087,NA
NA,Loyola Marymount,134,Pacific,"W, 70-67",69,NA,0.59,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,10,10,5,7,2021-02-13,3221,NA
NA,Loyola Marymount,75,San Francisco,"L, 77-69",72,NA,0.24,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 18,20210218,10,11,5,8,2021-02-18,3393,B
NA,Loyola Marymount,86,BYU,"L, 74-72",73,NA,0.43,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,10,12,6,8,2021-02-20,3526,NA
NA,Loyola Marymount,95,Pepperdine,"L, 78-73",73,NA,0.32,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 25,20210225,11,12,6,9,2021-02-25,3702,B
NA,Loyola Marymount,296,Portland,"W, 78-66",73,NA,0.86,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,12,12,7,9,2021-02-27,3810,NA
NA,Loyola MD,254,American,"W, 74-71",73,NA,0.59,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,1,0,1,0,2021-01-02,1317,NA
NA,Loyola MD,254,American,"L, 73-72",73,NA,0.43,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 3,20210103,1,1,1,1,2021-01-03,1395,NA
NA,Loyola MD,176,Navy,"L, 71-70",69,NA,0.44,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,1,2,1,2,2021-01-09,1642,NA
NA,Loyola MD,176,Navy,"L, 74-67",69,NA,0.29,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 10,20210110,2,2,2,2,2021-01-10,1745,NA
NA,Loyola MD,231,Lafayette,"L, 77-73",73,NA,0.38,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,2,3,2,3,2021-01-16,1967,NA
NA,Loyola MD,231,Lafayette,"W, 76-74",73,NA,0.54,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 17,20210117,3,3,3,3,2021-01-17,2056,NA
NA,Loyola MD,254,American,"L, 73-72",73,NA,0.43,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,3,4,3,4,2021-01-23,2226,NA
NA,Loyola MD,254,American,"W, 74-71",73,NA,0.59,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 24,20210124,4,4,4,4,2021-01-24,2368,NA
NA,Loyola MD,176,Navy,"L, 74-67",69,NA,0.29,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,4,5,4,5,2021-01-30,2614,NA
NA,Loyola MD,176,Navy,"L, 71-70",69,NA,0.44,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 31,20210131,4,6,4,6,2021-01-31,2691,NA
NA,Loyola MD,243,Bucknell,"W, 75-73",74,NA,0.57,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,5,6,5,6,2021-02-06,2912,NA
NA,Loyola MD,243,Bucknell,"L, 75-73",74,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 7,20210207,5,7,5,7,2021-02-07,2983,NA
NA,Loyola MD,299,Lehigh,"W, 76-75",74,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,6,7,6,7,2021-02-13,3218,NA
NA,Loyola MD,299,Lehigh,"W, 77-73",74,NA,0.66,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 14,20210214,7,7,7,7,2021-02-14,3301,NA
NA,Loyola MD,254,American,"L, 73-72",73,NA,0.43,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,7,8,7,8,2021-02-20,3469,NA
NA,Loyola MD,254,American,"W, 74-71",73,NA,0.59,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 21,20210221,8,8,8,8,2021-02-21,3608,NA
38,LSU,326,SIU Edwardsville,"W, 94-81",69,0,NA,Neutral,1,0,NA,NA,FALSE,Regular,2021,Thu Nov 26,20201126,1,0,0,0,2020-11-26,133,NA
41,LSU,41,Saint Louis,"L, 85-81",66,0,NA,Away,1,1,NA,NA,FALSE,Regular,2021,Sat Nov 28,20201128,1,1,0,0,2020-11-28,217,A
43,LSU,332,Southeastern Louisiana,"W, 96-43",73,0,NA,Home,2,1,NA,NA,FALSE,Regular,2021,Mon Nov 30,20201130,2,1,0,0,2020-11-30,306,NA
NA,LSU,109,Louisiana Tech,"W, 81-71",71,NA,0.82,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 6,20201206,3,1,0,0,2020-12-06,472,NA
NA,LSU,100,South Florida,"W, 76-68",69,NA,0.75,Neutral,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,4,1,0,0,2020-12-12,764,B
NA,LSU,317,New Orleans,"W, 88-64",72,NA,0.98,Home,NA,NA,NA,NA,FALSE,Regular,2021,Wed Dec 16,20201216,5,1,0,0,2020-12-16,829,NA
NA,LSU,110,North Texas,"W, 78-68",69,NA,0.82,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 19,20201219,5,2,0,0,2020-12-19,923,NA
NA,LSU,68,VCU,"W, 75-69",71,NA,0.71,Home,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,6,2,0,0,2020-12-22,1041,B
NA,LSU,70,Texas A&M,"W, 76-69",70,NA,0.72,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Dec 29,20201229,7,2,1,0,2020-12-29,1137,B
NA,LSU,24,Florida,"L, 77-73",71,NA,0.36,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,7,3,1,1,2021-01-02,1288,A
NA,LSU,92,Georgia,"W, 83-75",74,NA,0.79,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 6,20210106,8,3,2,1,2021-01-06,1475,NA
NA,LSU,46,Missouri,"L, 76-74",71,NA,0.44,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,8,4,2,2,2021-01-09,1653,A
NA,LSU,42,Arkansas,"W, 77-74",72,NA,0.59,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 13,20210113,9,4,3,2,2021-01-13,1795,B
NA,LSU,66,South Carolina,"W, 80-74",73,NA,0.71,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,10,4,4,2,2021-01-16,1966,B
NA,LSU,47,Alabama,"W, 82-79",75,NA,0.61,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Jan 19,20210119,10,5,4,3,2021-01-19,2087,B
NA,LSU,21,Kentucky,"L, 76-72",71,NA,0.35,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,11,5,5,3,2021-01-23,2268,A
NA,LSU,70,Texas A&M,"W, 73-72",70,NA,0.56,Away,NA,NA,NA,NA,TRUE,Regular,2021,Tue Jan 26,20210126,11,6,5,4,2021-01-26,2419,B
NA,LSU,5,Texas Tech,"L, 73-71",70,NA,0.43,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sat Jan 30,20210130,12,6,5,4,2021-01-30,2597,A
NA,LSU,47,Alabama,"L, 81-80",75,NA,0.45,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 3,20210203,12,7,6,4,2021-02-03,2735,A
NA,LSU,24,Florida,"W, 76-75",71,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,13,7,6,5,2021-02-06,2907,A
NA,LSU,83,Mississippi St.,"W, 74-71",68,NA,0.61,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 10,20210210,13,8,7,5,2021-02-10,3049,B
NA,LSU,19,Tennessee,"W, 74-73",70,NA,0.51,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,14,8,7,6,2021-02-13,3216,A
NA,LSU,45,Mississippi,"L, 74-73",71,NA,0.44,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 17,20210217,14,9,8,6,2021-02-17,3355,A
NA,LSU,76,Auburn,"W, 81-73",72,NA,0.74,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,15,9,8,7,2021-02-20,3517,B
NA,LSU,92,Georgia,"W, 81-77",74,NA,0.66,Away,NA,NA,NA,NA,TRUE,Regular,2021,Tue Feb 23,20210223,16,9,9,7,2021-02-23,3639,B
NA,LSU,42,Arkansas,"L, 77-75",72,NA,0.43,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,16,10,9,8,2021-02-27,3761,A
NA,LSU,128,Vanderbilt,"W, 82-70",73,NA,0.86,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Mar 2,20210302,17,10,10,8,2021-03-02,3912,NA
NA,Maine,282,Hartford,"L, 71-61",70,NA,0.19,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Dec 19,20201219,0,1,0,1,2020-12-19,919,NA
NA,Maine,282,Hartford,"L, 71-61",70,NA,0.19,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Dec 20,20201220,0,2,0,2,2020-12-20,970,NA
NA,Maine,213,New Hampshire,"L, 71-62",71,NA,0.21,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,1,2,1,2,2021-01-02,1318,NA
NA,Maine,213,New Hampshire,"L, 71-62",71,NA,0.21,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 3,20210103,1,3,1,3,2021-01-03,1407,NA
NA,Maine,202,NJIT,"L, 72-58",69,NA,0.1,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,1,4,1,4,2021-01-09,1658,NA
NA,Maine,202,NJIT,"L, 72-58",69,NA,0.1,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 10,20210110,1,5,1,5,2021-01-10,1744,NA
NA,Maine,91,Vermont,"L, 77-55",69,NA,0.02,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,1,6,1,6,2021-01-16,2039,B
NA,Maine,91,Vermont,"L, 77-55",69,NA,0.02,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 17,20210117,1,7,1,7,2021-01-17,2067,B
NA,Maine,340,Binghamton,"W, 67-66",70,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,2,7,2,7,2021-01-23,2276,NA
NA,Maine,340,Binghamton,"W, 67-66",70,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 24,20210124,2,8,2,8,2021-01-24,2369,NA
NA,Maine,209,UMBC,"L, 74-60",70,NA,0.11,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,2,9,2,9,2021-01-30,2660,NA
NA,Maine,209,UMBC,"L, 74-60",70,NA,0.11,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 31,20210131,2,10,2,10,2021-01-31,2700,NA
NA,Maine,305,Albany,"L, 68-64",70,NA,0.34,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,3,10,3,10,2021-02-06,2913,NA
NA,Maine,305,Albany,"L, 68-64",70,NA,0.34,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 7,20210207,3,11,3,11,2021-02-07,2992,NA
NA,Maine,226,UMass Lowell,"L, 76-63",71,NA,0.12,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 18,20210218,3,12,3,12,2021-02-18,3402,NA
NA,Maine,226,UMass Lowell,"L, 76-63",71,NA,0.12,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 19,20210219,3,13,3,13,2021-02-19,3459,NA
NA,Maine,257,Stony Brook,"L, 69-63",72,NA,0.27,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,3,14,3,14,2021-02-27,3811,NA
NA,Maine,257,Stony Brook,"L, 69-63",72,NA,0.27,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 28,20210228,4,14,4,14,2021-02-28,3883,NA
NA,Manhattan,302,Rider,"W, 69-66",72,NA,0.6,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Dec 11,20201211,1,0,1,0,2020-12-11,719,NA
NA,Manhattan,302,Rider,"W, 69-66",72,NA,0.6,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Dec 12,20201212,1,1,1,1,2020-12-12,4126,NA
NA,Manhattan,271,Quinnipiac,"L, 67-64",69,NA,0.4,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Dec 18,20201218,2,1,2,1,2020-12-18,875,NA
NA,Manhattan,271,Quinnipiac,"L, 67-64",69,NA,0.4,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Dec 19,20201219,2,2,2,2,2020-12-19,4209,NA
NA,Manhattan,248,Marist,"W, 63-62",68,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 8,20210108,3,2,3,2,2021-01-08,1554,NA
NA,Manhattan,248,Marist,"W, 63-62",68,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,3,3,3,3,2021-01-09,1644,NA
NA,Manhattan,229,Canisius,"L, 71-66",71,NA,0.31,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 15,20210115,3,4,3,4,2021-01-15,1861,NA
NA,Manhattan,229,Canisius,"L, 71-66",71,NA,0.31,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,4,4,4,4,2021-01-16,1926,NA
NA,Manhattan,187,Monmouth,"L, 71-68",73,NA,0.38,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 22,20210122,4,5,4,5,2021-01-22,2193,NA
NA,Manhattan,187,Monmouth,"L, 71-68",73,NA,0.38,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,4,6,4,6,2021-01-23,2277,NA
NA,Manhattan,165,Saint Peter's,"L, 69-60",69,NA,0.22,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 29,20210129,5,6,5,6,2021-01-29,2520,NA
NA,Manhattan,165,Saint Peter's,"L, 69-60",69,NA,0.22,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,5,7,5,7,2021-01-30,2637,NA
NA,Manhattan,284,Fairfield,"W, 64-62",69,NA,0.58,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 5,20210205,5,8,5,8,2021-02-05,2824,NA
NA,Manhattan,284,Fairfield,"W, 64-62",69,NA,0.58,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,6,8,6,8,2021-02-06,2914,NA
NA,Manhattan,140,Siena,"L, 72-61",69,NA,0.17,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 12,20210212,6,9,6,9,2021-02-12,3141,NA
NA,Manhattan,140,Siena,"L, 72-61",69,NA,0.17,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,6,10,6,10,2021-02-13,3257,NA
NA,Manhattan,259,Niagara,"W, 67-66",69,NA,0.53,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 19,20210219,7,10,7,10,2021-02-19,3436,NA
NA,Manhattan,259,Niagara,"W, 67-66",69,NA,0.53,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,7,11,7,11,2021-02-20,3527,NA
NA,Manhattan,244,Iona,"L, 71-66",71,NA,0.34,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Mar 5,20210305,8,11,8,11,2021-03-05,3963,NA
NA,Manhattan,244,Iona,"L, 71-66",71,NA,0.34,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Mar 6,20210306,8,12,8,12,2021-03-06,3988,NA
244,Marist,340,Binghamton,"W, 68-65",75,1,NA,Away,1,0,NA,NA,FALSE,Regular,2021,Sat Dec 5,20201205,1,0,0,0,2020-12-05,541,NA
NA,Marist,340,Binghamton,"W, 70-60",68,NA,0.81,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 6,20201206,2,0,0,0,2020-12-06,455,NA
NA,Marist,229,Canisius,"L, 69-66",70,NA,0.38,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Dec 11,20201211,2,1,0,1,2020-12-11,714,NA
NA,Marist,229,Canisius,"L, 69-66",70,NA,0.38,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Dec 12,20201212,3,1,1,1,2020-12-12,4113,NA
NA,Marist,271,Quinnipiac,"W, 66-63",68,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 1,20210101,3,2,1,2,2021-01-01,1244,NA
NA,Marist,271,Quinnipiac,"W, 66-63",68,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,4,2,2,2,2021-01-02,1319,NA
NA,Marist,289,Manhattan,"L, 63-62",68,NA,0.48,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 8,20210108,4,3,2,3,2021-01-08,1554,NA
NA,Marist,289,Manhattan,"L, 63-62",68,NA,0.48,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,5,3,3,3,2021-01-09,1644,NA
NA,Marist,284,Fairfield,"W, 63-60",68,NA,0.64,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 15,20210115,5,4,4,3,2021-01-15,1878,NA
NA,Marist,284,Fairfield,"W, 63-60",68,NA,0.64,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,6,4,4,4,2021-01-16,1971,NA
NA,Marist,259,Niagara,"W, 66-64",68,NA,0.6,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 22,20210122,7,4,5,4,2021-01-22,2194,NA
NA,Marist,259,Niagara,"W, 66-64",68,NA,0.6,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,7,5,5,5,2021-01-23,2278,NA
NA,Marist,302,Rider,"W, 67-66",70,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 29,20210129,8,5,6,5,2021-01-29,2519,NA
NA,Marist,302,Rider,"W, 67-66",70,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,8,6,6,6,2021-01-30,2636,NA
NA,Marist,187,Monmouth,"L, 71-65",72,NA,0.3,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 5,20210205,9,6,7,6,2021-02-05,2828,NA
NA,Marist,187,Monmouth,"L, 71-65",72,NA,0.3,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,9,7,7,7,2021-02-06,2922,NA
NA,Marist,244,Iona,"W, 68-66",69,NA,0.57,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 12,20210212,9,8,8,7,2021-02-12,3128,NA
NA,Marist,244,Iona,"W, 68-66",69,NA,0.57,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,10,8,8,8,2021-02-13,3222,NA
NA,Marist,165,Saint Peter's,"L, 66-60",67,NA,0.27,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 19,20210219,10,9,8,9,2021-02-19,3451,NA
NA,Marist,165,Saint Peter's,"L, 66-60",67,NA,0.27,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,11,9,9,9,2021-02-20,3556,NA
NA,Marist,140,Siena,"L, 67-63",68,NA,0.35,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Mar 5,20210305,11,10,9,10,2021-03-05,3965,NA
NA,Marist,140,Siena,"L, 67-63",68,NA,0.35,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Mar 6,20210306,11,11,9,11,2021-03-06,3992,NA
35,Marquette,353,Arkansas Pine Bluff,"W, 99-57",76,0,NA,Home,1,0,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,1,0,0,0,2020-11-25,113,NA
33,Marquette,157,Eastern Illinois,"W, 75-50",72,0,NA,Home,2,0,NA,NA,FALSE,Regular,2021,Fri Nov 27,20201127,2,0,0,0,2020-11-27,178,NA
28,Marquette,35,Oklahoma St.,"L, 70-62",78,0,NA,Home,2,1,NA,NA,FALSE,Regular,2021,Tue Dec 1,20201201,2,1,0,0,2020-12-01,329,B
34,Marquette,8,Wisconsin,"W, 67-65",63,0,NA,Home,3,1,NA,NA,FALSE,Regular,2021,Fri Dec 4,20201204,3,1,0,0,2020-12-04,435,A
